counter,email,phoneNumber,creditCard,deviceID,billingAddress,shippingAddress,transactionID,fraud,ipPrefix
1891,8171@gmail.com,446996334,5.45E+15,1291469-E32X-500,46198 FakeData Rd,74231 FakeData Rd,tx1891,0,282.195.679.237
1892,1940@gmail.com,858065799,5.55E+15,9699688-E32X-500,66742 FakeData Rd,75057 FakeData Rd,tx1892,1,860.885.989.955
1893,1658@gmail.com,643332698,5.87E+15,8586237-E32X-500,56938 FakeData Rd,17369 FakeData Rd,tx1893,0,407.519.68.26
1894,9853@gmail.com,887830049,5.42E+15,4963789-E32X-500,23403 FakeData Rd,39581 FakeData Rd,tx1894,0,149.133.472.871
1895,1787@gmail.com,542173539,5.41E+15,2913121-E32X-500,80256 FakeData Rd,84441 FakeData Rd,tx1895,0,463.673.561.436
1896,9822@gmail.com,623694209,5.81E+15,3773699-E32X-500,32603 FakeData Rd,22388 FakeData Rd,tx1896,0,743.348.673.575
1897,3996@gmail.com,596362647,5.64E+15,9865233-E32X-500,58692 FakeData Rd,83941 FakeData Rd,tx1897,0,668.779.915.173
1898,869@gmail.com,635929226,5.72E+15,4438906-E32X-500,17873 FakeData Rd,72460 FakeData Rd,tx1898,0,973.106.254.268
1899,3838@gmail.com,648166555,5.44E+15,8316518-E32X-500,66177 FakeData Rd,78414 FakeData Rd,tx1899,0,325.584.719.791
1900,9947@gmail.com,522337332,5.72E+15,5792741-E32X-500,307 FakeData Rd,74246 FakeData Rd,tx1900,0,114.569.816.324
1901,6528@gmail.com,741286758,5.28E+15,4896940-E32X-500,88312 FakeData Rd,20833 FakeData Rd,tx1901,0,998.689.983.661
1902,9060@gmail.com,669340165,5.81E+15,5479997-E32X-500,62746 FakeData Rd,86611 FakeData Rd,tx1902,0,988.277.341.273
1903,5591@gmail.com,849853921,5.39E+15,2589322-E32X-500,27553 FakeData Rd,72589 FakeData Rd,tx1903,0,177.995.11.180
1904,3385@gmail.com,707202733,5.43E+15,5976611-E32X-500,10027 FakeData Rd,25638 FakeData Rd,tx1904,0,531.569.944.18
1905,9252@gmail.com,816857342,5.82E+15,1734188-E32X-500,48051 FakeData Rd,29878 FakeData Rd,tx1905,0,347.108.480.715
1906,3023@gmail.com,447791896,5.72E+15,4619574-E32X-500,36978 FakeData Rd,22495 FakeData Rd,tx1906,0,855.270.347.108
1907,7547@gmail.com,662089644,5.52E+15,7736354-E32X-500,53639 FakeData Rd,50754 FakeData Rd,tx1907,0,628.420.718.970
1908,2549@gmail.com,823117391,5.30E+15,8888536-E32X-500,36306 FakeData Rd,29640 FakeData Rd,tx1908,0,543.162.812.814
1909,8028@gmail.com,803650964,5.77E+15,8732569-E32X-500,46836 FakeData Rd,22530 FakeData Rd,tx1909,0,187.628.206.421
1910,1093@gmail.com,512806748,5.81E+15,2824293-E32X-500,57875 FakeData Rd,73968 FakeData Rd,tx1910,0,195.281.749.426
1911,2052@gmail.com,783734977,5.60E+15,9635576-E32X-500,72502 FakeData Rd,49762 FakeData Rd,tx1911,0,868.116.792.522
1912,151@gmail.com,695338244,5.21E+15,3738840-E32X-500,81031 FakeData Rd,37327 FakeData Rd,tx1912,0,349.381.967.59
1913,1729@gmail.com,736754877,5.28E+15,6056861-E32X-500,51322 FakeData Rd,48006 FakeData Rd,tx1913,0,286.382.526.913
1914,5008@gmail.com,627524316,5.42E+15,2522746-E32X-500,52371 FakeData Rd,69464 FakeData Rd,tx1914,0,320.841.597.927
1915,7970@gmail.com,883567870,5.50E+15,6646045-E32X-500,63228 FakeData Rd,42717 FakeData Rd,tx1915,0,423.471.63.417
1916,844@gmail.com,550257542,5.24E+15,9064292-E32X-500,4170 FakeData Rd,63525 FakeData Rd,tx1916,0,437.843.17.264
1917,9601@gmail.com,789296858,5.28E+15,6078081-E32X-500,48601 FakeData Rd,28877 FakeData Rd,tx1917,0,620.267.766.749
1918,7033@gmail.com,754056500,5.89E+15,3825157-E32X-500,45390 FakeData Rd,82516 FakeData Rd,tx1918,0,503.645.775.332
1919,4767@gmail.com,747682028,5.85E+15,1705744-E32X-500,33045 FakeData Rd,68074 FakeData Rd,tx1919,0,141.577.209.397
1920,3979@gmail.com,738332714,5.21E+15,5880115-E32X-500,36537 FakeData Rd,52540 FakeData Rd,tx1920,0,989.847.522.721
1921,5474@gmail.com,868183470,5.32E+15,3452625-E32X-500,78797 FakeData Rd,88921 FakeData Rd,tx1921,0,588.245.309.223
1922,5397@gmail.com,474158831,5.91E+15,3950452-E32X-500,6933 FakeData Rd,89525 FakeData Rd,tx1922,0,323.847.123.527
1923,6555@gmail.com,623469612,5.82E+15,4921469-E32X-500,12989 FakeData Rd,45415 FakeData Rd,tx1923,0,787.993.264.564
1924,7110@gmail.com,422840773,5.90E+15,4141163-E32X-500,35059 FakeData Rd,53061 FakeData Rd,tx1924,0,573.725.403.48
1925,4934@gmail.com,878457243,5.86E+15,1947832-E32X-500,87399 FakeData Rd,68406 FakeData Rd,tx1925,0,299.200.403.141
1926,8420@gmail.com,636789209,5.60E+15,3239846-E32X-500,71018 FakeData Rd,34935 FakeData Rd,tx1926,0,454.518.866.327
1927,7884@gmail.com,643523317,5.72E+15,1805875-E32X-500,82321 FakeData Rd,75451 FakeData Rd,tx1927,0,688.680.575.204
1928,8731@gmail.com,637747109,5.54E+15,5103362-E32X-500,42375 FakeData Rd,39302 FakeData Rd,tx1928,0,546.165.61.249
1929,5139@gmail.com,627930386,5.33E+15,8111323-E32X-500,80086 FakeData Rd,18936 FakeData Rd,tx1929,0,244.745.879.934
1930,2258@gmail.com,719383184,5.49E+15,3472982-E32X-500,48023 FakeData Rd,76351 FakeData Rd,tx1930,0,486.409.425.933
1931,7502@gmail.com,796682269,5.83E+15,6733199-E32X-500,4548 FakeData Rd,73031 FakeData Rd,tx1931,0,951.837.390.28
1932,6311@gmail.com,468802283,5.29E+15,874827-E32X-500,22497 FakeData Rd,15173 FakeData Rd,tx1932,0,594.153.592.929
1933,8391@gmail.com,847500089,5.68E+15,3103421-E32X-500,80565 FakeData Rd,84186 FakeData Rd,tx1933,0,640.810.368.146
1934,4123@gmail.com,533859507,5.68E+15,1940628-E32X-500,72005 FakeData Rd,35634 FakeData Rd,tx1934,0,771.121.735.905
1935,8596@gmail.com,719030683,5.77E+15,1265622-E32X-500,43711 FakeData Rd,12696 FakeData Rd,tx1935,0,431.783.465.97
1936,7704@gmail.com,813167024,5.34E+15,2413281-E32X-500,79945 FakeData Rd,65562 FakeData Rd,tx1936,0,698.174.404.784
1937,3006@gmail.com,720771203,5.37E+15,2095108-E32X-500,8900 FakeData Rd,75009 FakeData Rd,tx1937,0,846.215.967.454
1938,7483@gmail.com,460409874,5.68E+15,7815801-E32X-500,47546 FakeData Rd,49298 FakeData Rd,tx1938,0,640.161.497.282
1939,2377@gmail.com,886651974,5.70E+15,6717595-E32X-500,70054 FakeData Rd,36716 FakeData Rd,tx1939,0,911.439.592.315
1940,1321@gmail.com,685425628,5.24E+15,5316627-E32X-500,76030 FakeData Rd,59311 FakeData Rd,tx1940,0,322.394.706.648
1941,5374@gmail.com,871379937,5.29E+15,2518125-E32X-500,40788 FakeData Rd,22568 FakeData Rd,tx1941,0,807.409.76.89
1942,5884@gmail.com,714540037,5.51E+15,1254360-E32X-500,79795 FakeData Rd,4987 FakeData Rd,tx1942,0,327.520.535.277
1943,9808@gmail.com,776246818,5.58E+15,1556398-E32X-500,9132 FakeData Rd,64267 FakeData Rd,tx1943,0,857.484.710.388
1944,9440@gmail.com,587487371,5.37E+15,6924721-E32X-500,4963 FakeData Rd,67488 FakeData Rd,tx1944,0,164.353.180.808
1945,2124@gmail.com,608772097,5.86E+15,456955-E32X-500,1559 FakeData Rd,57455 FakeData Rd,tx1945,0,475.133.406.190
1946,7800@gmail.com,898034436,5.24E+15,2635594-E32X-500,44504 FakeData Rd,20155 FakeData Rd,tx1946,0,549.383.173.128
1947,5807@gmail.com,643226653,5.51E+15,2857137-E32X-500,12776 FakeData Rd,64566 FakeData Rd,tx1947,0,379.546.231.812
1948,5428@gmail.com,719561347,5.75E+15,825467-E32X-500,57927 FakeData Rd,82417 FakeData Rd,tx1948,0,694.590.823.445
1949,2813@gmail.com,889655629,5.54E+15,4971151-E32X-500,66075 FakeData Rd,17196 FakeData Rd,tx1949,0,536.269.760.759
1950,4452@gmail.com,617002535,5.48E+15,7109776-E32X-500,83962 FakeData Rd,47977 FakeData Rd,tx1950,0,149.608.129.234
1951,2117@gmail.com,521033628,5.88E+15,9488255-E32X-500,46041 FakeData Rd,73411 FakeData Rd,tx1951,0,123.634.902.676
1952,8695@gmail.com,768780034,5.81E+15,4008073-E32X-500,65203 FakeData Rd,49919 FakeData Rd,tx1952,0,927.122.101.106
1953,8208@gmail.com,815050406,5.57E+15,7718790-E32X-500,35409 FakeData Rd,85626 FakeData Rd,tx1953,0,504.718.796.345
1954,408@gmail.com,532422977,5.22E+15,3657555-E32X-500,3980 FakeData Rd,44047 FakeData Rd,tx1954,0,606.469.795.38
1955,5677@gmail.com,413269050,5.69E+15,6033280-E32X-500,59157 FakeData Rd,13402 FakeData Rd,tx1955,0,380.225.812.480
1956,6948@gmail.com,760187897,5.31E+15,3250231-E32X-500,8637 FakeData Rd,6510 FakeData Rd,tx1956,0,148.484.574.477
1957,8872@gmail.com,798857628,5.32E+15,4890392-E32X-500,3938 FakeData Rd,26627 FakeData Rd,tx1957,0,984.906.571.818
1958,8537@gmail.com,518546174,5.24E+15,8746094-E32X-500,14793 FakeData Rd,60708 FakeData Rd,tx1958,0,493.587.205.367
1959,8677@gmail.com,483942033,5.84E+15,6506290-E32X-500,46232 FakeData Rd,72568 FakeData Rd,tx1959,0,249.992.589.306
1960,3759@gmail.com,710318945,5.59E+15,4254882-E32X-500,73882 FakeData Rd,45979 FakeData Rd,tx1960,0,758.784.131.715
1961,7267@gmail.com,884576767,5.47E+15,3622905-E32X-500,70289 FakeData Rd,21760 FakeData Rd,tx1961,0,723.542.36.843
1962,4798@gmail.com,664284610,5.62E+15,4349728-E32X-500,39681 FakeData Rd,35573 FakeData Rd,tx1962,0,461.709.398.940
1963,3328@gmail.com,589415190,5.64E+15,2252207-E32X-500,33124 FakeData Rd,85947 FakeData Rd,tx1963,0,216.912.235.38
1964,8672@gmail.com,527085949,5.48E+15,1467968-E32X-500,43869 FakeData Rd,27178 FakeData Rd,tx1964,0,225.491.168.647
1965,1750@gmail.com,438068160,5.69E+15,6057458-E32X-500,3663 FakeData Rd,69233 FakeData Rd,tx1965,0,482.609.97.291
1966,6300@gmail.com,681981456,5.80E+15,2117760-E32X-500,59249 FakeData Rd,47522 FakeData Rd,tx1966,0,820.811.58.725
1967,2341@gmail.com,413653405,5.69E+15,735064-E32X-500,57818 FakeData Rd,69363 FakeData Rd,tx1967,0,149.572.236.965
1968,3781@gmail.com,595608013,5.54E+15,4451336-E32X-500,31622 FakeData Rd,73493 FakeData Rd,tx1968,0,507.278.99.574
1969,9109@gmail.com,475920407,5.42E+15,9996780-E32X-500,11594 FakeData Rd,61613 FakeData Rd,tx1969,0,900.118.591.905
1970,5244@gmail.com,546657828,5.81E+15,743087-E32X-500,76996 FakeData Rd,68317 FakeData Rd,tx1970,0,152.219.796.867
1971,7887@gmail.com,520809587,5.30E+15,8354082-E32X-500,71555 FakeData Rd,10216 FakeData Rd,tx1971,0,817.416.578.30
1972,1017@gmail.com,857383803,5.70E+15,2105575-E32X-500,68102 FakeData Rd,8452 FakeData Rd,tx1972,0,859.114.535.748
1973,5702@gmail.com,800325061,5.60E+15,1847505-E32X-500,86073 FakeData Rd,38566 FakeData Rd,tx1973,0,379.171.375.476
1974,9588@gmail.com,465893333,5.78E+15,2658651-E32X-500,58823 FakeData Rd,23210 FakeData Rd,tx1974,0,659.151.751.854
1975,864@gmail.com,871684091,5.70E+15,2350426-E32X-500,67539 FakeData Rd,48429 FakeData Rd,tx1975,0,402.921.624.76
1976,5692@gmail.com,539955942,5.67E+15,2655846-E32X-500,63688 FakeData Rd,22020 FakeData Rd,tx1976,0,484.186.357.564
1977,4932@gmail.com,844480342,5.91E+15,9805242-E32X-500,60313 FakeData Rd,49910 FakeData Rd,tx1977,0,838.967.545.559
1978,4933@gmail.com,538413874,5.52E+15,9005890-E32X-500,89998 FakeData Rd,60816 FakeData Rd,tx1978,0,536.377.323.837
1979,8099@gmail.com,583054714,5.82E+15,3150684-E32X-500,34545 FakeData Rd,87574 FakeData Rd,tx1979,1,504.278.73.332
1980,1534@gmail.com,459358738,5.39E+15,7201766-E32X-500,42754 FakeData Rd,61202 FakeData Rd,tx1980,0,904.635.835.870
1981,2776@gmail.com,584070511,5.81E+15,6296364-E32X-500,65864 FakeData Rd,45845 FakeData Rd,tx1981,0,814.729.570.721
1982,2358@gmail.com,438907168,5.21E+15,8750137-E32X-500,43438 FakeData Rd,67274 FakeData Rd,tx1982,0,784.200.331.772
1983,5430@gmail.com,706961831,5.75E+15,7396983-E32X-500,42765 FakeData Rd,63198 FakeData Rd,tx1983,0,910.833.667.574
1984,9800@gmail.com,717212836,5.73E+15,8519019-E32X-500,83108 FakeData Rd,63604 FakeData Rd,tx1984,0,292.205.596.473
1985,7157@gmail.com,716239620,5.58E+15,1366097-E32X-500,18053 FakeData Rd,5408 FakeData Rd,tx1985,0,991.281.8.812
1986,709@gmail.com,422250003,5.32E+15,1411635-E32X-500,6318 FakeData Rd,53616 FakeData Rd,tx1986,0,884.187.155.927
1987,7901@gmail.com,621525840,5.81E+15,1890598-E32X-500,34073 FakeData Rd,53981 FakeData Rd,tx1987,0,283.810.971.380
1988,783@gmail.com,720176636,5.66E+15,9409021-E32X-500,46288 FakeData Rd,29170 FakeData Rd,tx1988,0,174.952.7.305
1989,2918@gmail.com,573391629,5.36E+15,7268614-E32X-500,4092 FakeData Rd,81384 FakeData Rd,tx1989,0,266.290.808.296
1990,1747@gmail.com,878008374,5.54E+15,6983612-E32X-500,43927 FakeData Rd,66307 FakeData Rd,tx1990,0,809.104.214.744
1991,8067@gmail.com,464857583,5.84E+15,4225121-E32X-500,46447 FakeData Rd,37577 FakeData Rd,tx1991,1,399.996.788.443
1992,2267@gmail.com,748887551,5.37E+15,8907957-E32X-500,18319 FakeData Rd,38327 FakeData Rd,tx1992,0,327.557.403.126
1993,1954@gmail.com,531140844,5.32E+15,3918344-E32X-500,58332 FakeData Rd,72854 FakeData Rd,tx1993,0,279.428.128.298
1994,5659@gmail.com,425580621,5.54E+15,5052796-E32X-500,18407 FakeData Rd,63911 FakeData Rd,tx1994,0,837.268.739.496
1995,3562@gmail.com,632346497,5.87E+15,5268189-E32X-500,66275 FakeData Rd,17241 FakeData Rd,tx1995,0,445.894.566.643
1996,2306@gmail.com,452336502,5.53E+15,2279840-E32X-500,9005 FakeData Rd,7082 FakeData Rd,tx1996,0,941.594.755.97
1997,2873@gmail.com,829186872,5.86E+15,696033-E32X-500,28921 FakeData Rd,64549 FakeData Rd,tx1997,0,826.510.423.997
1998,7449@gmail.com,631088473,5.66E+15,5172533-E32X-500,69938 FakeData Rd,71747 FakeData Rd,tx1998,0,381.936.703.568
1999,7990@gmail.com,720265969,5.72E+15,3967460-E32X-500,77620 FakeData Rd,73930 FakeData Rd,tx1999,0,452.301.198.275
2000,7732@gmail.com,588427656,5.43E+15,5751749-E32X-500,57997 FakeData Rd,52441 FakeData Rd,tx2000,0,189.325.512.456
2001,8246@gmail.com,758475659,5.75E+15,4378494-E32X-500,74359 FakeData Rd,68812 FakeData Rd,tx2001,0,523.796.976.304
2002,379@gmail.com,588249146,5.43E+15,160633-E32X-500,4059 FakeData Rd,54176 FakeData Rd,tx2002,0,222.738.30.328
2003,4821@gmail.com,511945706,5.43E+15,6363415-E32X-500,16021 FakeData Rd,7757 FakeData Rd,tx2003,0,305.905.81.152
2004,3755@gmail.com,832472249,5.85E+15,1817446-E32X-500,54225 FakeData Rd,61846 FakeData Rd,tx2004,0,574.427.880.230
2005,7776@gmail.com,855545079,5.28E+15,8823066-E32X-500,33353 FakeData Rd,14263 FakeData Rd,tx2005,0,224.540.625.685
2006,8595@gmail.com,860219232,5.31E+15,8366492-E32X-500,40691 FakeData Rd,31870 FakeData Rd,tx2006,0,472.977.652.655
2007,3426@gmail.com,413178721,5.23E+15,2653229-E32X-500,11304 FakeData Rd,88164 FakeData Rd,tx2007,0,812.293.460.114
2008,8181@gmail.com,801665957,5.68E+15,6013432-E32X-500,5582 FakeData Rd,24462 FakeData Rd,tx2008,0,964.800.549.594
2009,8838@gmail.com,642931085,5.81E+15,3488689-E32X-500,38417 FakeData Rd,53814 FakeData Rd,tx2009,0,479.579.839.819
2010,9221@gmail.com,603173385,5.55E+15,6136061-E32X-500,59801 FakeData Rd,7226 FakeData Rd,tx2010,0,801.506.118.735
2011,1039@gmail.com,600729350,5.42E+15,7139999-E32X-500,62126 FakeData Rd,41092 FakeData Rd,tx2011,0,315.137.469.315
2012,7667@gmail.com,637212406,5.80E+15,4657313-E32X-500,66538 FakeData Rd,73642 FakeData Rd,tx2012,0,537.531.560.948
2013,4202@gmail.com,879147980,5.51E+15,8571375-E32X-500,11813 FakeData Rd,15993 FakeData Rd,tx2013,0,383.954.770.270
2014,2859@gmail.com,587672857,5.54E+15,8946756-E32X-500,20009 FakeData Rd,66754 FakeData Rd,tx2014,0,322.855.355.207
2015,4398@gmail.com,521659584,5.68E+15,5753419-E32X-500,87255 FakeData Rd,32316 FakeData Rd,tx2015,0,992.878.817.85
2016,4565@gmail.com,692672851,5.29E+15,6761305-E32X-500,39029 FakeData Rd,81658 FakeData Rd,tx2016,0,782.537.251.822
2017,4153@gmail.com,561292044,5.74E+15,2496518-E32X-500,65712 FakeData Rd,46883 FakeData Rd,tx2017,0,338.246.313.108
2018,6827@gmail.com,738716867,5.28E+15,4078497-E32X-500,52005 FakeData Rd,54670 FakeData Rd,tx2018,0,197.983.588.389
2019,4959@gmail.com,658157973,5.87E+15,5088890-E32X-500,55533 FakeData Rd,48733 FakeData Rd,tx2019,0,863.585.700.524
2020,5854@gmail.com,523779847,5.37E+15,8345352-E32X-500,63120 FakeData Rd,14326 FakeData Rd,tx2020,0,479.186.559.319
2021,6662@gmail.com,401911415,5.84E+15,7169360-E32X-500,87790 FakeData Rd,71027 FakeData Rd,tx2021,0,216.118.997.192
2022,1639@gmail.com,573832096,5.86E+15,822431-E32X-500,39302 FakeData Rd,1442 FakeData Rd,tx2022,0,133.232.230.720
2023,3659@gmail.com,698458218,5.45E+15,6461627-E32X-500,11471 FakeData Rd,22903 FakeData Rd,tx2023,0,329.925.141.501
2024,9686@gmail.com,441142050,5.61E+15,4980863-E32X-500,48880 FakeData Rd,89547 FakeData Rd,tx2024,0,162.727.67.324
2025,7084@gmail.com,592648801,5.46E+15,8588954-E32X-500,72927 FakeData Rd,32497 FakeData Rd,tx2025,0,414.558.779.441
2026,2115@gmail.com,859714179,5.42E+15,8728039-E32X-500,74012 FakeData Rd,18789 FakeData Rd,tx2026,0,718.362.893.677
2027,1947@gmail.com,502429644,5.79E+15,8466663-E32X-500,18884 FakeData Rd,71339 FakeData Rd,tx2027,0,285.236.857.317
2028,7899@gmail.com,769308620,5.86E+15,5122263-E32X-500,10479 FakeData Rd,87774 FakeData Rd,tx2028,0,169.166.904.740
2029,8912@gmail.com,685565180,5.83E+15,7409591-E32X-500,22378 FakeData Rd,51381 FakeData Rd,tx2029,0,511.823.476.668
2030,614@gmail.com,688841051,5.81E+15,2134977-E32X-500,53258 FakeData Rd,33681 FakeData Rd,tx2030,0,445.752.750.793
2031,5785@gmail.com,585240884,5.84E+15,7071612-E32X-500,80010 FakeData Rd,73998 FakeData Rd,tx2031,1,193.935.338.407
2032,2561@gmail.com,646615986,5.45E+15,3704588-E32X-500,29731 FakeData Rd,25035 FakeData Rd,tx2032,1,730.516.3.452
2033,5561@gmail.com,579702129,5.23E+15,5703289-E32X-500,54877 FakeData Rd,81140 FakeData Rd,tx2033,0,763.881.864.915
2034,8462@gmail.com,831315630,5.68E+15,5058327-E32X-500,44882 FakeData Rd,65888 FakeData Rd,tx2034,0,883.939.321.228
2035,9422@gmail.com,893559371,5.54E+15,7900416-E32X-500,71819 FakeData Rd,24780 FakeData Rd,tx2035,1,406.204.547.454
2036,2372@gmail.com,692121971,5.46E+15,1466082-E32X-500,79226 FakeData Rd,87169 FakeData Rd,tx2036,1,399.463.559.955
2037,1604@gmail.com,487072542,5.81E+15,9686136-E32X-500,75646 FakeData Rd,37053 FakeData Rd,tx2037,0,554.663.491.71
2038,1678@gmail.com,730989675,5.81E+15,993506-E32X-500,6158 FakeData Rd,5010 FakeData Rd,tx2038,0,840.821.282.782
2039,1795@gmail.com,563346807,5.39E+15,3340693-E32X-500,84788 FakeData Rd,62278 FakeData Rd,tx2039,0,106.473.433.943
2040,510@gmail.com,523463103,5.89E+15,1353152-E32X-500,29310 FakeData Rd,85220 FakeData Rd,tx2040,0,525.214.849.713
2041,7425@gmail.com,651306227,5.87E+15,1674587-E32X-500,55368 FakeData Rd,85174 FakeData Rd,tx2041,0,309.875.362.658
2042,7499@gmail.com,895108022,5.61E+15,5289599-E32X-500,78172 FakeData Rd,10766 FakeData Rd,tx2042,1,694.304.805.58
2043,3638@gmail.com,878212744,5.75E+15,2217593-E32X-500,89293 FakeData Rd,39369 FakeData Rd,tx2043,0,428.398.567.427
2044,2092@gmail.com,877458427,5.25E+15,6664088-E32X-500,6498 FakeData Rd,73090 FakeData Rd,tx2044,0,259.422.416.943
2045,4361@gmail.com,467987449,5.83E+15,6983382-E32X-500,35878 FakeData Rd,82037 FakeData Rd,tx2045,0,677.403.656.16
2046,1358@gmail.com,724050754,5.24E+15,1922645-E32X-500,46164 FakeData Rd,46238 FakeData Rd,tx2046,0,254.359.538.291
2047,4754@gmail.com,589694481,5.89E+15,1801316-E32X-500,45151 FakeData Rd,75756 FakeData Rd,tx2047,0,393.167.586.472
2048,3587@gmail.com,813342777,5.43E+15,4808391-E32X-500,70106 FakeData Rd,36342 FakeData Rd,tx2048,0,268.607.970.578
2049,9043@gmail.com,536184856,5.41E+15,3157995-E32X-500,37285 FakeData Rd,75876 FakeData Rd,tx2049,0,624.450.372.134
2050,1126@gmail.com,703933506,5.72E+15,2453857-E32X-500,79073 FakeData Rd,84316 FakeData Rd,tx2050,0,355.314.443.593
2051,5964@gmail.com,899779363,5.30E+15,619923-E32X-500,58749 FakeData Rd,55586 FakeData Rd,tx2051,0,162.401.191.717
2052,7220@gmail.com,438917491,5.62E+15,926112-E32X-500,21567 FakeData Rd,33281 FakeData Rd,tx2052,0,514.284.937.848
2053,2569@gmail.com,420191256,5.43E+15,9224366-E32X-500,47251 FakeData Rd,68260 FakeData Rd,tx2053,0,965.711.143.18
2054,2160@gmail.com,687225346,5.57E+15,144237-E32X-500,17580 FakeData Rd,14751 FakeData Rd,tx2054,0,253.427.30.844
2055,1807@gmail.com,580196897,5.33E+15,4490349-E32X-500,60006 FakeData Rd,19612 FakeData Rd,tx2055,0,864.264.620.837
2056,9277@gmail.com,678674122,5.37E+15,596874-E32X-500,61566 FakeData Rd,30077 FakeData Rd,tx2056,0,211.352.537.846
2057,924@gmail.com,778188589,5.33E+15,9505657-E32X-500,12768 FakeData Rd,56719 FakeData Rd,tx2057,0,208.715.529.618
2058,3212@gmail.com,787540634,5.80E+15,1172922-E32X-500,39749 FakeData Rd,43809 FakeData Rd,tx2058,1,113.650.159.296
2059,9984@gmail.com,727732557,5.64E+15,7164956-E32X-500,1746 FakeData Rd,29895 FakeData Rd,tx2059,0,361.215.656.27
2060,5039@gmail.com,400338417,5.51E+15,9272559-E32X-500,89290 FakeData Rd,87774 FakeData Rd,tx2060,0,210.120.401.82
2061,1219@gmail.com,560250577,5.53E+15,1658029-E32X-500,84139 FakeData Rd,15781 FakeData Rd,tx2061,0,201.371.625.47
2062,9613@gmail.com,639141182,5.46E+15,4104896-E32X-500,73841 FakeData Rd,38792 FakeData Rd,tx2062,0,837.889.309.843
2063,9375@gmail.com,635988587,5.72E+15,782831-E32X-500,2361 FakeData Rd,2595 FakeData Rd,tx2063,0,382.540.824.356
2064,888@gmail.com,815321489,5.39E+15,1373137-E32X-500,82894 FakeData Rd,77099 FakeData Rd,tx2064,0,667.654.774.249
2065,3771@gmail.com,574168856,5.23E+15,1667339-E32X-500,69277 FakeData Rd,35990 FakeData Rd,tx2065,0,879.951.826.995
2066,5440@gmail.com,894373892,5.58E+15,1144917-E32X-500,86983 FakeData Rd,6622 FakeData Rd,tx2066,0,748.680.328.164
2067,801@gmail.com,688462530,5.44E+15,701589-E32X-500,44794 FakeData Rd,69884 FakeData Rd,tx2067,0,578.926.559.60
2068,9773@gmail.com,451218651,5.42E+15,3714640-E32X-500,34418 FakeData Rd,28470 FakeData Rd,tx2068,0,496.951.888.665
2069,2070@gmail.com,809875789,5.62E+15,9975133-E32X-500,50585 FakeData Rd,38620 FakeData Rd,tx2069,0,915.237.833.165
2070,886@gmail.com,530186007,5.91E+15,7426980-E32X-500,58118 FakeData Rd,79174 FakeData Rd,tx2070,0,392.908.143.737
2071,5800@gmail.com,494893724,5.54E+15,5575006-E32X-500,72083 FakeData Rd,20240 FakeData Rd,tx2071,0,640.368.311.555
2072,9855@gmail.com,868508937,5.91E+15,4328620-E32X-500,80601 FakeData Rd,46069 FakeData Rd,tx2072,0,577.321.295.164
2073,3124@gmail.com,554536635,5.89E+15,4704492-E32X-500,5825 FakeData Rd,14609 FakeData Rd,tx2073,0,807.821.549.279
2074,6962@gmail.com,496628182,5.74E+15,5018346-E32X-500,76595 FakeData Rd,37286 FakeData Rd,tx2074,0,888.623.959.536
2075,5712@gmail.com,725756750,5.43E+15,6085749-E32X-500,84285 FakeData Rd,57454 FakeData Rd,tx2075,0,772.301.502.608
2076,6225@gmail.com,833462318,5.73E+15,2832682-E32X-500,89218 FakeData Rd,47422 FakeData Rd,tx2076,0,438.571.308.560
2077,3985@gmail.com,558416278,5.74E+15,8573369-E32X-500,60840 FakeData Rd,72822 FakeData Rd,tx2077,0,416.559.892.489
2078,9630@gmail.com,601440181,5.47E+15,5076311-E32X-500,79766 FakeData Rd,41517 FakeData Rd,tx2078,0,602.222.221.51
2079,4422@gmail.com,823354242,5.87E+15,9133294-E32X-500,1776 FakeData Rd,61332 FakeData Rd,tx2079,0,502.500.261.347
2080,9450@gmail.com,683459465,5.52E+15,7000614-E32X-500,35853 FakeData Rd,77411 FakeData Rd,tx2080,0,568.439.712.955
2081,2131@gmail.com,524689255,5.75E+15,428090-E32X-500,73687 FakeData Rd,80764 FakeData Rd,tx2081,0,591.596.448.435
2082,2066@gmail.com,511072237,5.47E+15,5691065-E32X-500,87108 FakeData Rd,36027 FakeData Rd,tx2082,0,509.536.25.200
2083,9343@gmail.com,446645535,5.72E+15,7153817-E32X-500,17527 FakeData Rd,87691 FakeData Rd,tx2083,0,680.775.683.815
2084,1748@gmail.com,818005496,5.75E+15,3191153-E32X-500,31173 FakeData Rd,49977 FakeData Rd,tx2084,0,603.858.800.313
2085,9964@gmail.com,660195757,5.73E+15,6289059-E32X-500,64398 FakeData Rd,3005 FakeData Rd,tx2085,0,391.386.432.312
2086,2034@gmail.com,575378882,5.71E+15,9159447-E32X-500,13492 FakeData Rd,6404 FakeData Rd,tx2086,0,768.240.448.988
2087,6805@gmail.com,425395520,5.60E+15,9150328-E32X-500,79260 FakeData Rd,52918 FakeData Rd,tx2087,0,157.796.952.509
2088,8605@gmail.com,716453154,5.69E+15,7019682-E32X-500,24782 FakeData Rd,88573 FakeData Rd,tx2088,0,790.771.39.884
2089,333@gmail.com,552753548,5.77E+15,7155720-E32X-500,18251 FakeData Rd,70820 FakeData Rd,tx2089,0,508.150.241.866
